id,date,location,month,year,month(no),time,OSGridRef,latitude ,longitude,Nation,Notes
5575,10,Westminster,june,1324,6,10-6-1324,TQ3016079670,51.500988,-0.12617168,England,
5576,11,Westminster,june,1324,6,11-6-1324,TQ3016079670,51.500988,-0.12617168,England,
5577,12,Westminster,june,1324,6,12-6-1324,TQ3016079670,51.500988,-0.12617168,England,
5578,13,Westminster,june,1324,6,13-6-1324,TQ3016079670,51.500988,-0.12617168,England,
5579,14,Westminster,june,1324,6,14-6-1324,TQ3016079670,51.500988,-0.12617168,England,
5580,15,Tower of London,june,1324,6,15-6-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5581,16,Tower of London,june,1324,6,16-6-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5582,17,Tower of London,june,1324,6,17-6-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5583,18,Tower of London,june,1324,6,18-6-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5584,19,Tonbridge,june,1324,6,19-6-1324,TQ5914346849,51.1987,0.2764,England,
5585,21,Hadley,june,1324,6,21-6-1324,TQ2462896112,51.65,-0.2,England,
5586,22,Northfleet,june,1324,6,22-6-1324,TQ6273073820,51.44,0.34,England,Appears as Northflete
5587,23,Tonbridge,june,1324,6,23-6-1324,TQ5914346849,51.1987,0.2764,England,
5588,24,Tonbridge,june,1324,6,24-6-1324,TQ5914346849,51.1987,0.2764,England,
5589,25,Tonbridge,june,1324,6,25-6-1324,TQ5914346849,51.1987,0.2764,England,
5590,26,Tonbridge,june,1324,6,26-6-1324,TQ5914346849,51.1987,0.2764,England,
5591,27,Tonbridge,june,1324,6,27-6-1324,TQ5914346849,51.1987,0.2764,England,
5592,28,Tonbridge,june,1324,6,28-6-1324,TQ5914346849,51.1987,0.2764,England,
5593,29,Bayhall Manor,june,1324,6,29-6-1324,TQ6236039410,51.130956,0.31904755,England,Appears as La Bayhale
5594,29,Tonbridge,june,1324,6,29-6-1324,TQ5914346849,51.1987,0.2764,England,
5595,30,Bayhall Manor,june,1324,6,30-6-1324,TQ6236039410,51.130956,0.31904755,England,Appears as La Bayhale
5596,30,Tonbridge,june,1324,6,30-6-1324,TQ5914346849,51.1987,0.2764,England,
5597,1,Bayhall Manor,july,1324,7,1-7-1324,TQ6236039410,51.130956,0.31904755,England,Appears as La Bayhale
5598,1,Reigate,july,1324,7,1-7-1324,TQ2533850175,51.237,-0.206,England,
5599,2,Laughton,july,1324,7,2-7-1324,TQ4987613330,50.9,0.13,England,Appears as Laghton
5600,2,Rotherfield,july,1324,7,2-7-1324,TQ5565629749,51.04601,0.21916,England,
5601,2,Lewes,july,1324,7,2-7-1324,TQ4206510398,50.875627,0.017855,England,
5602,3,Falmer,july,1324,7,3-7-1324,TQ3446510683,50.88,-0.09,England,Appears as Falmerse
5603,4,Laughton,july,1324,7,4-7-1324,TQ4987613330,50.9,0.13,England,Appears as Laghton
5604,4,Arundel,july,1324,7,4-7-1324,TQ0188707093,50.85439,-0.5539,England,
5605,5,Bayhall Manor,july,1324,7,5-7-1324,TQ6236039410,51.130956,0.31904755,England,Appears as La Bayhall
5606,6,Arundel,july,1324,7,6-7-1324,TQ0188707093,50.85439,-0.5539,England,
5607,8,Porchester,july,1324,7,8-7-1324,SU6205605088,50.842,-1.12,England,
5608,9,Porchester,july,1324,7,9-7-1324,SU6205605088,50.842,-1.12,England,
5609,10,Porchester,july,1324,7,10-7-1324,SU6205605088,50.842,-1.12,England,
5610,11,Porchester,july,1324,7,11-7-1324,SU6205605088,50.842,-1.12,England,
5611,12,Porchester,july,1324,7,12-7-1324,SU6205605088,50.842,-1.12,England,
5612,13,Porchester,july,1324,7,13-7-1324,SU6205605088,50.842,-1.12,England,
5613,14,Porchester,july,1324,7,14-7-1324,SU6205605088,50.842,-1.12,England,
5614,15,Porchester,july,1324,7,15-7-1324,SU6205605088,50.842,-1.12,England,
5615,16,Porchester,july,1324,7,16-7-1324,SU6205605088,50.842,-1.12,England,
5616,17,Porchester,july,1324,7,17-7-1324,SU6205605088,50.842,-1.12,England,
5617,18,Porchester,july,1324,7,18-7-1324,SU6205605088,50.842,-1.12,England,
5618,19,Porchester,july,1324,7,19-7-1324,SU6205605088,50.842,-1.12,England,
5619,20,Porchester,july,1324,7,20-7-1324,SU6205605088,50.842,-1.12,England,
5620,21,Porchester,july,1324,7,21-7-1324,SU6205605088,50.842,-1.12,England,
5621,22,Porchester,july,1324,7,22-7-1324,SU6205605088,50.842,-1.12,England,
5622,23,Porchester,july,1324,7,23-7-1324,SU6205605088,50.842,-1.12,England,
5623,24,Porchester,july,1324,7,24-7-1324,SU6205605088,50.842,-1.12,England,
5624,25,Porchester,july,1324,7,25-7-1324,SU6205605088,50.842,-1.12,England,
5625,26,Porchester,july,1324,7,26-7-1324,SU6205605088,50.842,-1.12,England,
5626,27,Porchester,july,1324,7,27-7-1324,SU6205605088,50.842,-1.12,England,
5627,28,Dureford Abbey,july,1324,7,28-7-1324,SU8070923808,51.008,-0.851,England,Appears as Derford
5628,29,Whiteley,july,1324,7,29-7-1324,SU5169909301,50.8809,-1.2665,England,Appears as Whitley
5629,30,Whiteley,july,1324,7,30-7-1324,SU5169909301,50.8809,-1.2665,England,Appears as Whitley
5630,31,Guildford,july,1324,7,31-7-1324,SU9976049312,51.234280,-0.57249337,England,
5631,1,Guildford,august,1324,8,1-8-1324,SU9976049312,51.234280,-0.57249337,England,
5632,2,Guildford,august,1324,8,2-8-1324,SU9976049312,51.234280,-0.57249337,England,
5633,3,Guildford,august,1324,8,3-8-1324,SU9976049312,51.234280,-0.57249337,England,
5634,4,Guildford,august,1324,8,4-8-1324,SU9976049312,51.234280,-0.57249337,England,
5635,5,Guildford,august,1324,8,5-8-1324,SU9976049312,51.234280,-0.57249337,England,
5636,6,Guildford,august,1324,8,6-8-1324,SU9976049312,51.234280,-0.57249337,England,
5637,7,Henley,august,1324,8,7-8-1324,SU7653082475,51.536,-0.898,England,
5638,8,Henley,august,1324,8,8-8-1324,SU7653082475,51.536,-0.898,England,
5639,9,Henley,august,1324,8,9-8-1324,SU7653082475,51.536,-0.898,England,
5640,10,Henley,august,1324,8,10-8-1324,SU7653082475,51.536,-0.898,England,
5641,10,Pirbright,august,1324,8,10-8-1324,SU9501054975,51.286,-0.639,England,
5642,10,Hamstead Marshall Palace,august,1324,8,10-8-1324,SU4181066528,51.396255,-1.4004282,England,Appears as Yeshampstead
5643,11,Henley,august,1324,8,11-8-1324,SU7653082475,51.536,-0.898,England,
5644,13,Windsor,august,1324,8,13-8-1324,SU9702176966,51.483333,-0.604167,England,
5645,13,Isleworth,august,1324,8,13-8-1324,TQ1568575427,51.466,-0.336,England,
5646,13,Chippenham,august,1324,8,13-8-1324,ST9205173287,51.4585,-2.1158,England,
5647,14,Sheen,august,1324,8,14-8-1324,TQ2055375318,51.464,-0.266,England,
5648,15,Isleworth,august,1324,8,15-8-1324,TQ1568575427,51.466,-0.336,England,
5649,16,Westminster,august,1324,8,16-8-1324,TQ3016079670,51.500988,-0.12617168,England,
5650,17,Westminster,august,1324,8,17-8-1324,TQ3016079670,51.500988,-0.12617168,England,
5651,18,Westminster,august,1324,8,18-8-1324,TQ3016079670,51.500988,-0.12617168,England,
5652,19,Westminster,august,1324,8,19-8-1324,TQ3016079670,51.500988,-0.12617168,England,
5653,20,Westminster,august,1324,8,20-8-1324,TQ3016079670,51.500988,-0.12617168,England,
5654,21,Westminster,august,1324,8,21-8-1324,TQ3016079670,51.500988,-0.12617168,England,
5655,22,Westminster,august,1324,8,22-8-1324,TQ3016079670,51.500988,-0.12617168,England,
5656,23,Tonbridge,august,1324,8,23-8-1324,TQ5914346849,51.1987,0.2764,England,
5657,24,Tonbridge,august,1324,8,24-8-1324,TQ5914346849,51.1987,0.2764,England,
5658,25,Bayham Abbey,august,1324,8,25-8-1324,TQ6499736481,51.103889,0.355361,England,Appears as Begeham
5659,26,Tonbridge,august,1324,8,26-8-1324,TQ5914346849,51.1987,0.2764,England,
5660,27,Robertsbridge,august,1324,8,27-8-1324,TQ7344724081,50.99,0.47,England,
5661,27,Bayham Abbey,august,1324,8,27-8-1324,TQ6499736481,51.103889,0.355361,England,Appears as Begeham
5662,28,Battle,august,1324,8,28-8-1324,TQ7483915780,50.915,0.485833,England,
5663,29,Battle,august,1324,8,29-8-1324,TQ7483915780,50.915,0.485833,England,
5664,30,Pevensey,august,1324,8,30-8-1324,TQ6480304912,50.8203,0.3383,England,
5665,31,Pevensey,august,1324,8,31-8-1324,TQ6480304912,50.8203,0.3383,England,
5666,31,Bishopstone,august,1324,8,31-8-1324,TQ4730000900,50.78896,0.0884,England,Appears as Bishopston
5667,31,Eastbourne,august,1324,8,31-8-1324,TV6086999191,50.77,0.28,England,Appears as Bourn
5668,1,Pevensey,september,1324,9,1-9-1324,TQ6480304912,50.8203,0.3383,England,
5669,3,Bramber,september,1324,9,3-9-1324,TQ1869010610,50.8828,-0.31414,England,
5670,4,Shipley,september,1324,9,4-9-1324,TQ1445421928,50.98539,-0.37078,England,
5671,4,Chesworth House,september,1324,9,4-9-1324,TQ1761029473,51.05257,-0.3234,England,Appears as Cheseworth
5672,5,Chesworth House,september,1324,9,5-9-1324,TQ1761029473,51.05257,-0.3234,England,Appears as Cheseworth
5673,6,Orfold Fm,september,1324,9,6-9-1324,TQ0458828511,51.04644,-0.50939335,England,Appears as Overfold
5674,7,Petworth,september,1324,9,7-9-1324,SU9773321654,50.986,-0.609,England,
5675,8,Porchester,september,1324,9,8-9-1324,SU6205605088,50.842,-1.12,England,
5676,9,Porchester,september,1324,9,9-9-1324,SU6205605088,50.842,-1.12,England,
5677,10,Porchester,september,1324,9,10-9-1324,SU6205605088,50.842,-1.12,England,
5678,11,Porchester,september,1324,9,11-9-1324,SU6205605088,50.842,-1.12,England,
5679,12,Porchester,september,1324,9,12-9-1324,SU6205605088,50.842,-1.12,England,
5680,13,Porchester,september,1324,9,13-9-1324,SU6205605088,50.842,-1.12,England,
5681,14,Porchester,september,1324,9,14-9-1324,SU6205605088,50.842,-1.12,England,
5682,15,Porchester,september,1324,9,15-9-1324,SU6205605088,50.842,-1.12,England,
5683,16,Porchester,september,1324,9,16-9-1324,SU6205605088,50.842,-1.12,England,
5684,17,Porchester,september,1324,9,17-9-1324,SU6205605088,50.842,-1.12,England,
5685,18,Porchester,september,1324,9,18-9-1324,SU6205605088,50.842,-1.12,England,
5686,19,Porchester,september,1324,9,19-9-1324,SU6205605088,50.842,-1.12,England,
5687,20,Porchester,september,1324,9,20-9-1324,SU6205605088,50.842,-1.12,England,
5688,21,Porchester,september,1324,9,21-9-1324,SU6205605088,50.842,-1.12,England,
5689,22,Porchester,september,1324,9,22-9-1324,SU6205605088,50.842,-1.12,England,
5690,23,Porchester,september,1324,9,23-9-1324,SU6205605088,50.842,-1.12,England,
5691,24,Porchester,september,1324,9,24-9-1324,SU6205605088,50.842,-1.12,England,
5692,25,Porchester,september,1324,9,25-9-1324,SU6205605088,50.842,-1.12,England,
5693,26,Porchester,september,1324,9,26-9-1324,SU6205605088,50.842,-1.12,England,
5694,27,Porchester,september,1324,9,27-9-1324,SU6205605088,50.842,-1.12,England,
5695,28,Porchester,september,1324,9,28-9-1324,SU6205605088,50.842,-1.12,England,
5696,29,Porchester,september,1324,9,29-9-1324,SU6205605088,50.842,-1.12,England,
5697,30,Porchester,september,1324,9,30-9-1324,SU6205605088,50.842,-1.12,England,
5698,1,Porchester,october,1324,10,1-10-1324,SU6205605088,50.842,-1.12,England,
5699,2,Porchester,october,1324,10,2-10-1324,SU6205605088,50.842,-1.12,England,
5700,3,Porchester,october,1324,10,3-10-1324,SU6205605088,50.842,-1.12,England,
5701,4,Porchester,october,1324,10,4-10-1324,SU6205605088,50.842,-1.12,England,
5702,5,Porchester,october,1324,10,5-10-1324,SU6205605088,50.842,-1.12,England,
5703,6,Porchester,october,1324,10,6-10-1324,SU6205605088,50.842,-1.12,England,
5704,7,Woolmer,october,1324,10,7-10-1324,SU7860432216,51.083889,-0.879167,England,
5705,8,Woolmer,october,1324,10,8-10-1324,SU7860432216,51.083889,-0.879167,England,
5706,8,Guildford,october,1324,10,8-10-1324,SU9976049312,51.234280,-0.57249337,England,
5707,9,Guildford,october,1324,10,9-10-1324,SU9976049312,51.234280,-0.57249337,England,
5708,10,Guildford,october,1324,10,10-10-1324,SU9976049312,51.234280,-0.57249337,England,
5709,11,Byfleet,october,1324,10,11-10-1324,TQ0667061212,51.34,-0.47,England,
5710,12,Byfleet,october,1324,10,12-10-1324,TQ0667061212,51.34,-0.47,England,
5711,13,Sheen,october,1324,10,13-10-1324,TQ2055375318,51.464,-0.266,England,
5712,14,Sheen,october,1324,10,14-10-1324,TQ2055375318,51.464,-0.266,England,
5713,14,Byfleet,october,1324,10,14-10-1324,TQ0667061212,51.34,-0.47,England,
5714,15,Byfleet,october,1324,10,15-10-1324,TQ0667061212,51.34,-0.47,England,
5715,16,Tower of London,october,1324,10,16-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5716,17,Tower of London,october,1324,10,17-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5717,18,Tower of London,october,1324,10,18-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5718,19,Tower of London,october,1324,10,19-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5719,20,Tower of London,october,1324,10,20-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5720,21,Tower of London,october,1324,10,21-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5721,22,Tower of London,october,1324,10,22-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5722,23,Tower of London,october,1324,10,23-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5723,24,Westminster,october,1324,10,24-10-1324,TQ3016079670,51.500988,-0.12617168,England,
5724,25,Tower of London,october,1324,10,25-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5725,26,Westminster,october,1324,10,26-10-1324,TQ3016079670,51.500988,-0.12617168,England,
5726,27,Tower of London,october,1324,10,27-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5727,28,Tower of London,october,1324,10,28-10-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5728,29,Westminster,october,1324,10,29-10-1324,TQ3016079670,51.500988,-0.12617168,England,
5729,30,Westminster,october,1324,10,30-10-1324,TQ3016079670,51.500988,-0.12617168,England,
5730,1,Westminster,november,1324,11,1-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5731,2,Mortlake,november,1324,11,2-11-1324,TQ2066775487,51.4655,-0.2643,England,
5732,3,Mortlake,november,1324,11,3-11-1324,TQ2066775487,51.4655,-0.2643,England,
5733,4,Mortlake,november,1324,11,4-11-1324,TQ2066775487,51.4655,-0.2643,England,
5734,5,Westminster,november,1324,11,5-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5735,6,Westminster,november,1324,11,6-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5736,7,Westminster,november,1324,11,7-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5737,8,Westminster,november,1324,11,8-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5738,9,Westminster,november,1324,11,9-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5739,10,Westminster,november,1324,11,10-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5740,11,Westminster,november,1324,11,11-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5741,12,Westminster,november,1324,11,12-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5742,13,Westminster,november,1324,11,13-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5743,14,Westminster,november,1324,11,14-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5744,15,Westminster,november,1324,11,15-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5745,16,Westminster,november,1324,11,16-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5746,17,Tower of London,november,1324,11,17-11-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5747,18,Westminster,november,1324,11,18-11-1324,TQ3016079670,51.500988,-0.12617168,England,
5748,19,Tower of London,november,1324,11,19-11-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5749,20,Tower of London,november,1324,11,20-11-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5750,21,Tower of London,november,1324,11,21-11-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5751,22,Tower of London,november,1324,11,22-11-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5752,23,Tower of London,november,1324,11,23-11-1324,TQ3360080600,51.508544,-0.076289153,England,Appears as Tower
5753,24,Puckeridge,november,1324,11,24-11-1324,TL3855723162,51.889795,0.011984225,England,Appears as Pokerich
5754,24,Cheshunt,november,1324,11,24-11-1324,TL3588702189,51.702,-0.035,England,
5755,25,Bassingbourn,november,1324,11,25-11-1324,TL3311943892,52.077395,-0.058945115,England,
5756,26,Bassingbourn,november,1324,11,26-11-1324,TL3311943892,52.077395,-0.058945115,England,
5757,28,Huntingdon,november,1324,11,28-11-1324,TL2391971778,52.33011,-0.18292452,England,
5758,29,Sawtry,november,1324,11,29-11-1324,TL1701483839,52.44,-0.28,England,Appears as Sautre
5759,30,Water Newton,november,1324,11,30-11-1324,TL1701483839,52.44,-0.28,England,"Appears as Water, Newton"
5760,2,Whissendine,december,1324,12,2-12-1324,SK8310914302,52.72,-0.771,England,Appears as Wissenden
5761,5,Nottingham,december,1324,12,5-12-1324,SK5700040000,52.954357,-1.1530111,England,
5762,6,Nottingham,december,1324,12,6-12-1324,SK5700040000,52.954357,-1.1530111,England,
5763,7,Nottingham,december,1324,12,7-12-1324,SK5700040000,52.954357,-1.1530111,England,
5764,8,Nottingham,december,1324,12,8-12-1324,SK5700040000,52.954357,-1.1530111,England,
5765,9,Nottingham,december,1324,12,9-12-1324,SK5700040000,52.954357,-1.1530111,England,
5766,10,Nottingham,december,1324,12,10-12-1324,SK5700040000,52.954357,-1.1530111,England,
5767,11,Nottingham,december,1324,12,11-12-1324,SK5700040000,52.954357,-1.1530111,England,
5768,12,Nottingham,december,1324,12,12-12-1324,SK5700040000,52.954357,-1.1530111,England,
5769,13,Nottingham,december,1324,12,13-12-1324,SK5700040000,52.954357,-1.1530111,England,
5770,14,Nottingham,december,1324,12,14-12-1324,SK5700040000,52.954357,-1.1530111,England,
5771,15,Nottingham,december,1324,12,15-12-1324,SK5700040000,52.954357,-1.1530111,England,
5772,16,Nottingham,december,1324,12,16-12-1324,SK5700040000,52.954357,-1.1530111,England,
5773,17,Nottingham,december,1324,12,17-12-1324,SK5700040000,52.954357,-1.1530111,England,
5774,18,Nottingham,december,1324,12,18-12-1324,SK5700040000,52.954357,-1.1530111,England,
5775,20,Nottingham,december,1324,12,20-12-1324,SK5700040000,52.954357,-1.1530111,England,
5776,21,Nottingham,december,1324,12,21-12-1324,SK5700040000,52.954357,-1.1530111,England,
5777,22,Nottingham,december,1324,12,22-12-1324,SK5700040000,52.954357,-1.1530111,England,
5778,23,Nottingham,december,1324,12,23-12-1324,SK5700040000,52.954357,-1.1530111,England,
5779,24,Nottingham,december,1324,12,24-12-1324,SK5700040000,52.954357,-1.1530111,England,
5780,25,Nottingham,december,1324,12,25-12-1324,SK5700040000,52.954357,-1.1530111,England,
5781,26,Nottingham,december,1324,12,26-12-1324,SK5700040000,52.954357,-1.1530111,England,
5782,27,Nottingham,december,1324,12,27-12-1324,SK5700040000,52.954357,-1.1530111,England,
5783,28,Nottingham,december,1324,12,28-12-1324,SK5700040000,52.954357,-1.1530111,England,
5784,29,Nottingham,december,1324,12,29-12-1324,SK5700040000,52.954357,-1.1530111,England,
5785,30,Nottingham,december,1324,12,30-12-1324,SK5700040000,52.954357,-1.1530111,England,
5786,1,Ravensdale,january,1325,1,1-1-1325,SK2755243819,52.991,-1.591,England,
5787,2,Ravensdale,january,1325,1,2-1-1325,SK2755243819,52.991,-1.591,England,
5788,3,Ravensdale,january,1325,1,3-1-1325,SK2755243819,52.991,-1.591,England,
5789,4,Tutbury,january,1325,1,4-1-1325,SK2124128547,52.854,-1.686,England,
5790,5,Ravensdale,january,1325,1,5-1-1325,SK2755243819,52.991,-1.591,England,
5791,0,Ravensdale,january,1325,1,0-1-1325,SK2755243819,52.991,-1.591,England,
5792,7,Ravensdale,january,1325,1,7-1-1325,SK2755243819,52.991,-1.591,England,
5793,8,Ravensdale,january,1325,1,8-1-1325,SK2755243819,52.991,-1.591,England,
5794,9,Ravensdale,january,1325,1,9-1-1325,SK2755243819,52.991,-1.591,England,
5795,10,Ravensdale,january,1325,1,10-1-1325,SK2755243819,52.991,-1.591,England,
5796,11,Tutbury,january,1325,1,11-1-1325,SK2124128547,52.854,-1.686,England,
5797,11,Derby,january,1325,1,11-1-1325,SK3595935605,52.916667,-1.466667,England,
5798,12,Melbourne,january,1325,1,12-1-1325,SK3857525205,52.823,-1.429,England,Appears as Melburn
5799,13,Whitwick,january,1325,1,13-1-1325,SK4367015977,52.739666,-1.3546208,England,Appears as Whitwyk
5800,14,Whitwick,january,1325,1,14-1-1325,SK4367015977,52.739666,-1.3546208,England,Appears as Whitwyk
